session_year,volume_label,pdf_url,verified,size_bytes
1994,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994_Vol_3.pdf,,
1994,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994_Vol_4.pdf,,
1994,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1994/1994_Vol_5.pdf,,
1995,TOC,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/1995toc.pdf,,
1995,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/vol_1.pdf,,
1995,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/vol_2.pdf,,
1995,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/vol_3.pdf,,
1995,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/vol_4.pdf,,
1995,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1995/vol_5.pdf,,
1996,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%201.pdf,,
1996,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%202.pdf,,
1996,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%203.pdf,,
1996,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%204.pdf,,
1996,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%205.pdf,,
1996,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1996/vol%206.pdf,,
1997,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_1.pdf,,
1997,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_2.pdf,,
1997,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_3.pdf,,
1997,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_4.pdf,,
1997,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_5.pdf,,
1997,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1997/Vol_6.pdf,,
1998,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_1.pdf,,
1998,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_2.pdf,,
1998,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_3.pdf,,
1998,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_4.pdf,,
1998,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_5.pdf,,
1998,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1998/Vol_6.pdf,,
1999,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1999/Vol_1.pdf,,
1999,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1999/Vol_2.pdf,,
1999,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1999/Vol_3.pdf,,
1999,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1999/Vol_4.pdf,,
1999,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/1999/Vol_5.pdf,,
2000,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_1.pdf,,
2000,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_2.pdf,,
2000,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_3.pdf,,
2000,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_4.pdf,,
2000,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_5.pdf,,
2000,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2000/Vol_6.pdf,,
2001,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2001/2001_Statutes_1666_Vol_1.pdf,,
2001,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2001/2001_Statutes_1666_Vol_2.pdf,,
2001,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2001/2001_Statutes_1666_Vol_3.pdf,,
2001,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2001/2001_Statutes_1666_Vol_4.pdf,,
2001,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2001/2001_Statutes_1666_Vol_5.pdf,,
2002,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_1.pdf,,
2002,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_2.pdf,,
2002,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_3.pdf,,
2002,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_4.pdf,,
2002,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_5.pdf,,
2002,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2002/2002_Statutes_1667_Vol_6.pdf,,
2003,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2003/2003_Statutes_1668_Vol_1.pdf,,
2003,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2003/2003_Statutes_1668_Vol_2.pdf,,
2003,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2003/2003_Statutes_1668_Vol_3.pdf,,
2003,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2003/2003_Statutes_1668_Vol_4.pdf,,
2003,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2003/2003_Statutes_1668_Vol_5_r1.pdf,,
2004,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_1_R2.pdf,,
2004,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_2_R1.pdf,,
2004,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_3_R1.pdf,,
2004,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_4.pdf,,
2004,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_5.pdf,,
2004,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2004/2004_Statutes_1669_Vol_6.pdf,,
2005,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2005/1752_2005_Statutes_Vol1.pdf,,
2005,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2005/1752_2005_Statutes_Vol2.pdf,,
2005,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2005/1752_2005_Statutes_Vol3.pdf,,
2005,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2005/1752_2005_Statutes_Vol4.pdf,,
2006,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume1.pdf,,
2006,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume2.pdf,,
2006,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume3.pdf,,
2006,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume4.pdf,,
2006,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume5.pdf,,
2006,Vol6,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2006/1755_2006_Volume6.pdf,,
2007,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2007/1875_2007_Volume1.pdf,,
2007,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2007/1875_2007_Volume2.pdf,,
2007,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2007/1875_2007_Volume3.pdf,,
2007,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2007/1875_2007_Volume4.pdf,,
2007,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2007/1875_2007_Volume5.pdf,,
2008,Vol1,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2008/1876_2008_Volume1.pdf,,
2008,Vol2,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2008/1876_2008_Volume2.pdf,,
2008,Vol3,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2008/1876_2008_Volume3.pdf,,
2008,Vol4,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2008/1876_2008_Volume4.pdf,,
2008,Vol5,https://clerk.assembly.ca.gov/sites/clerk.assembly.ca.gov/files/archive/Statutes/2008/1876_2008_Volume5.pdf,,
